NUMEMP;TIPCOL;NUMCAD;DATALT;SEQALT;CODMOT;VALSAL;TIPSAL;PERREA
2;1;806;01/08/2020;1;28;6.264,32;1;0
2;1;806;01/09/2020;1;3;8.352,42;1;0
2;1;806;01/11/2013;1;20;6.013,74;1;0
2;1;806;01/11/2016;1;3;7.121,27;1;0
2;1;806;06/04/2020;1;28;6.264,32;1;0
2;1;806;09/05/2005;1;1;5.204,00;1;0
2;1;807;01/01/2020;1;27;5.226,22;1;0
2;1;807;01/01/2021;1;3;6.613,28;1;0
2;1;807;01/01/2022;1;3;6.781,98;1;0
2;1;807;01/05/2021;1;3;6.725,04;1;0
2;1;807;01/05/2022;1;4;7.121,08;1;0
2;1;807;01/05/2023;1;3;8.557,76;1;0
2;1;807;01/06/2020;1;1;5.226,23;1;0
2;1;807;01/08/2022;1;3;8.189,24;1;0
2;1;807;01/11/2020;1;3;6.271,48;1;0
2;1;807;06/04/2020;1;28;3.919,67;1;0
2;1;807;14/01/2019;1;1;5.000,00;1;0
2;1;808;01/01/2015;1;20;2.646,64;1;0
2;1;808;01/01/2016;1;3;2.871,60;1;0
2;1;808;01/01/2017;1;11;3.113,27;1;0
2;1;808;01/01/2018;1;11;3.177,71;1;0
2;1;808;01/01/2019;1;4;3.286,71;1;0
2;1;808;01/01/2020;1;27;3.950,72;1;0
2;1;808;01/01/2021;1;1;4.166,02;1;0
2;1;808;01/01/2022;1;3;4.913,14;1;0
2;1;808;01/05/2019;1;11;3.779,71;1;0
2;1;808;01/05/2021;1;3;4.871,89;1;0
2;1;808;01/05/2022;1;3;5.525,81;1;0
2;1;808;01/05/2023;1;3;5.774,47;1;0
2;1;808;01/05/2024;1;3;5.987,55;1;0
2;1;808;01/06/2020;1;3;3.950,71;1;0
2;1;808;01/09/2014;1;1;2.473,50;1;0
2;1;808;01/11/2016;1;3;2.929,03;1;0
2;1;808;06/04/2020;1;28;2.963,03;1;0
2;1;809;01/01/2020;1;1;4.165,90;1;0
2;1;809;01/01/2021;1;3;5.491,19;1;0
2;1;809;01/03/2020;1;27;5.207,38;1;0
2;1;809;01/05/2021;1;3;5.583,99;1;0
2;1;809;01/06/2020;1;27;5.207,39;1;0
2;1;809;01/09/2020;1;28;3.905,54;1;0
2;1;809;01/10/2020;1;27;5.207,39;1;0
2;1;809;01/11/2020;1;3;5.207,39;1;0
2;1;809;04/02/2019;1;1;4.000,00;1;0
2;1;809;06/04/2020;1;28;3.905,54;1;0
2;1;809;10/10/2020;1;28;3.905,54;1;0
2;1;810;01/05/2021;1;3;4.067,60;1;0
2;1;810;04/02/2021;1;1;4.000,00;1;0
2;1;811;01/05/2021;1;3;3.559,15;1;0
2;1;811;04/02/2021;1;1;3.500,00;1;0
2;1;813;01/04/2022;1;3;5.000,00;1;0
2;1;813;01/05/2021;1;4;4.067,60;1;0
2;1;813;01/05/2022;1;3;5.623,50;1;0
2;1;813;01/05/2023;1;3;5.876,56;1;0
2;1;813;08/02/2021;1;1;4.000,00;1;0
2;1;814;08/02/2021;1;1;5.000,00;1;0
2;1;815;09/02/2021;1;1;6.500,00;1;0
2;1;816;11/02/2021;1;1;5.500,00;1;0
2;1;818;15/02/2021;1;1;3.100,00;1;0
2;1;819;01/05/2021;1;5;5.187,80;1;0
2;1;819;01/11/2021;1;3;7.000,00;1;0
2;1;819;18/02/2021;1;1;5.130,00;1;0
2;1;820;22/02/2021;1;1;6.500,00;1;0
2;1;822;01/05/2021;1;3;4.045,07;1;0
2;1;822;01/05/2022;1;3;4.549,49;1;0
2;1;822;01/05/2023;1;1;4.754,22;1;0
2;1;822;01/09/2023;1;3;5.852,00;1;0
2;1;822;24/02/2021;1;1;4.000,00;1;0
2;1;823;01/05/2021;1;3;6.573,23;1;0
2;1;823;01/05/2022;1;3;6.901,89;1;0
2;1;823;01/05/2023;1;3;7.212,48;1;0
2;1;823;01/05/2024;1;1;7.478,62;1;0
2;1;823;01/07/2024;1;3;8.295,20;1;0
2;1;823;24/02/2021;1;1;6.500,00;1;0
2;1;824;01/03/2021;1;1;8.200,00;1;0
2;1;824;01/05/2021;1;3;8.292,39;1;0
2;1;825;15/03/2021;1;1;5.000,00;1;0
2;1;827;15/03/2021;1;1;5.000,00;1;0
2;1;829;16/03/2021;1;1;6.000,00;1;0
2;1;831;16/03/2021;1;1;7.000,00;1;0
2;1;832;17/03/2021;1;1;7.000,00;1;0
2;1;833;01/03/2021;1;1;5.000,00;1;0
2;1;833;01/04/2024;1;3;9.135,92;1;0
2;1;833;01/05/2021;1;3;5.056,33;1;0
2;1;833;01/05/2022;1;1;5.309,15;1;0
2;1;833;01/05/2023;1;4;7.027,63;1;0
2;1;833;01/05/2024;1;3;9.473,04;1;0
2;1;833;01/10/2022;1;3;6.725,00;1;0
2;1;834;01/05/2021;1;3;5.530,98;1;0
2;1;834;22/03/2021;1;1;5.500,00;1;0
2;1;835;22/03/2021;1;1;6.000,00;1;0
2;1;837;01/05/2021;1;3;5.530,98;1;0
2;1;837;23/03/2021;1;1;5.500,00;1;0
2;1;838;01/05/2021;1;3;4.525,35;1;0
2;1;838;01/05/2022;1;3;5.089,66;1;0
2;1;838;01/05/2023;1;3;5.318,70;1;0
2;1;838;24/03/2021;1;1;4.500,00;1;0
2;1;839;29/03/2021;1;1;4.000,00;1;0
2;1;841;01/04/2021;1;1;4.000,00;1;0
2;1;841;01/05/2021;1;3;4.022,53;1;0
2;1;842;05/04/2021;1;1;6.000,00;1;0
2;1;843;01/05/2021;1;3;4.022,53;1;0
2;1;843;05/04/2021;1;1;4.000,00;1;0
2;1;844;01/04/2021;1;1;4.100,00;1;0
2;1;844;01/05/2021;1;3;4.123,10;1;0
2;1;845;01/04/2021;1;1;4.000,00;1;0
2;1;845;01/05/2021;1;3;4.022,53;1;0
2;1;845;01/05/2022;1;3;4.524,14;1;0
2;1;846;01/04/2021;1;1;5.500,00;1;0
2;1;846;01/05/2021;1;3;5.530,98;1;0
2;1;846;01/05/2022;1;3;5.807,53;1;0
2;1;846;01/05/2023;1;3;6.068,87;1;0
2;1;846;01/05/2024;1;3;6.292,81;1;0
2;1;847;01/05/2021;1;3;3.117,46;1;0
2;1;847;01/05/2022;1;3;3.506,21;1;0
2;1;847;01/05/2023;1;3;3.663,99;1;0
2;1;847;01/05/2024;1;3;3.799,19;1;0
2;1;847;05/04/2021;1;1;3.100,00;1;0
2;1;848;01/05/2021;1;3;7.039,43;1;0
2;1;848;01/05/2022;1;1;7.391,40;1;0
2;1;848;01/11/2022;1;3;8.869,68;1;0
2;1;848;05/04/2021;1;1;7.000,00;1;0
2;1;849;01/05/2021;1;3;6.033,80;1;0
2;1;849;01/05/2022;1;3;6.335,49;1;0
2;1;849;01/05/2023;1;3;6.620,59;1;0
2;1;849;14/04/2021;1;1;6.000,00;1;0
2;1;851;01/05/2021;1;3;7.039,43;1;0
2;1;851;01/05/2022;1;3;7.391,40;1;0
2;1;851;01/05/2023;1;3;7.724,01;1;0
2;1;851;01/05/2024;1;3;8.009,03;1;0
2;1;851;05/04/2021;1;1;7.000,00;1;0
2;1;852;12/04/2021;1;1;2.000,00;1;0
2;1;853;12/04/2021;1;1;4.000,00;1;0
2;1;853;12/04/2021;1;3;4.750,00;1;0
2;1;854;01/05/2021;1;3;4.776,76;1;0
2;1;854;01/05/2022;1;3;5.372,42;1;0
2;1;854;12/04/2021;1;1;4.000,00;1;0
2;1;854;12/04/2021;1;3;4.750,00;1;0
2;1;855;12/04/2021;1;1;6.000,00;1;0
2;1;856;01/05/2021;1;3;2.011,27;1;0
2;1;856;01/05/2022;1;3;2.262,08;1;0
2;1;856;12/04/2021;1;1;2.000,00;1;0
2;1;860;01/05/2022;1;3;5.623,50;1;0
2;1;860;01/05/2023;1;3;5.876,56;1;0
2;1;860;01/05/2024;1;3;6.093,41;1;0
2;1;860;03/05/2021;1;1;5.000,00;1;0
2;1;862;01/05/2022;1;3;4.498,80;1;0
2;1;862;01/05/2023;1;4;4.701,25;1;0
2;1;862;01/08/2023;1;3;6.299,26;1;0
2;1;862;17/05/2021;1;1;4.000,00;1;0
2;1;865;01/06/2021;1;1;3.000,00;1;0
2;1;868;01/05/2022;1;3;7.291,67;1;0
2;1;868;01/05/2023;1;3;7.619,79;1;0
2;1;868;28/06/2021;1;1;7.000,00;1;0
2;1;869;21/06/2021;1;1;6.000,00;1;0
2;1;870;01/05/2022;1;3;6.250,00;1;0
2;1;870;01/05/2023;1;3;6.531,25;1;0
2;1;870;01/05/2024;1;3;6.772,25;1;0
2;1;870;01/07/2021;1;1;6.000,00;1;0
2;1;871;01/04/2022;1;3;5.000,00;1;0
2;1;871;21/06/2021;1;1;4.000,00;1;0
2;1;872;01/05/2022;1;3;7.291,67;1;0
2;1;872;01/05/2023;1;3;7.619,79;1;0
2;1;872;28/06/2021;1;1;7.000,00;1;0
2;1;873;21/06/2021;1;1;6.000,00;1;0
2;1;874;01/05/2022;1;3;6.770,83;1;0
2;1;874;01/05/2023;1;3;7.075,52;1;0
2;1;874;01/05/2024;1;3;7.336,61;1;0
2;1;874;28/06/2021;1;1;6.500,00;1;0
2;1;876;01/05/2022;1;3;3.311,75;1;0
2;1;876;01/05/2023;1;3;3.460,78;1;0
2;1;876;01/05/2024;1;3;3.588,48;1;0
2;1;876;01/05/2025;1;4;3.803,79;1;0
2;1;876;01/07/2021;1;1;3.000,00;1;0
2;1;877;01/05/2022;1;3;5.519,58;1;0
2;1;877;01/05/2023;1;3;5.767,96;1;0
2;1;877;01/05/2024;1;3;5.980,80;1;0
2;1;877;01/07/2021;1;1;5.000,00;1;0
2;1;879;01/05/2022;1;3;5.729,17;1;0
2;1;879;01/05/2023;1;3;5.986,98;1;0
2;1;879;01/05/2024;1;3;6.207,90;1;0
2;1;879;01/07/2021;1;1;5.500,00;1;0
2;1;882;01/05/2022;1;3;8.854,17;1;0
2;1;882;01/05/2023;1;3;9.252,60;1;0
2;1;882;05/07/2021;1;1;8.500,00;1;0
2;1;884;01/01/2022;1;5;7.087,22;1;0
2;1;884;01/01/2023;1;5;7.507,49;1;0
2;1;884;01/01/2024;1;5;7.786,02;1;0
2;1;884;01/07/2021;1;1;7.000,00;1;0
2;1;885;05/07/2021;1;1;1.100,00;1;0
2;1;886;05/07/2021;1;1;1.100,00;1;0
2;1;887;05/07/2021;1;1;1.100,00;1;0
2;1;888;05/07/2021;1;1;1.100,00;1;0
2;1;889;07/07/2021;1;1;5.000,00;1;0
2;1;892;01/05/2022;1;3;6.743,75;1;0
2;1;892;01/05/2023;1;3;7.047,22;1;0
2;1;892;01/05/2024;1;3;7.307,26;1;0
2;1;892;09/08/2021;1;1;6.500,00;1;0
2;1;893;01/05/2022;1;3;11.412,50;1;0
2;1;893;01/05/2023;1;3;11.926,06;1;0
2;1;893;02/08/2021;1;1;11.000,00;1;0
2;1;894;01/05/2022;1;3;8.818,75;1;0
2;1;894;02/08/2021;1;1;8.500,00;1;0
2;1;895;01/01/2021;1;4;5.674,16;1;0
2;1;895;01/05/2022;1;3;6.851,54;1;0
2;1;895;01/05/2023;1;3;7.159,86;1;0
2;1;895;01/05/2024;1;3;7.424,06;1;0
2;1;895;01/08/2019;1;1;5.500,00;1;0
2;1;895;01/09/2019;1;3;5.512,10;1;0
2;1;895;01/12/2021;1;3;6.525,28;1;0
2;1;896;01/05/2022;1;3;4.374,10;1;0
2;1;896;01/05/2023;1;3;4.570,93;1;0
2;1;896;01/05/2024;1;1;4.739,60;1;0
2;1;896;01/08/2024;1;3;5.687,52;1;0
2;1;896;09/08/2021;1;1;4.000,00;1;0
2;1;897;01/05/2022;1;3;6.225,00;1;0
2;1;897;01/05/2023;1;3;6.505,13;1;0
2;1;897;01/05/2024;1;3;6.745,17;1;0
2;1;897;09/08/2021;1;1;6.000,00;1;0
2;1;898;01/05/2022;1;3;7.781,25;1;0
2;1;898;01/05/2023;1;3;8.131,41;1;0
2;1;898;01/05/2024;1;3;8.431,46;1;0
2;1;898;09/08/2021;1;1;7.500,00;1;0
2;1;899;01/05/2022;1;3;4.374,10;1;0
2;1;899;01/05/2023;1;3;4.570,93;1;0
2;1;899;16/08/2021;1;1;4.000,00;1;0
2;1;900;23/08/2021;1;1;6.000,00;1;0
2;1;901;01/05/2022;1;3;4.332,53;1;0
2;1;901;01/05/2023;1;3;4.527,50;1;0
2;1;901;01/05/2024;1;3;4.694,56;1;0
2;1;901;01/09/2021;1;1;4.000,00;1;0
2;1;905;01/05/2022;1;3;6.175,00;1;0
2;1;905;01/05/2023;1;3;6.452,88;1;0
2;1;905;01/05/2024;1;3;6.690,99;1;0
2;1;905;01/10/2021;1;1;6.000,00;1;0
2;1;907;01/05/2022;1;3;7.204,17;1;0
2;1;907;01/05/2023;1;3;7.528,35;1;0
2;1;907;01/05/2024;1;3;7.806,15;1;0
2;1;907;04/10/2021;1;1;7.000,00;1;0
2;1;908;01/05/2022;1;3;10.291,67;1;0
2;1;908;01/05/2023;1;3;10.754,79;1;0
2;1;908;04/10/2021;1;1;10.000,00;1;0
2;1;909;01/05/2022;1;3;9.777,08;1;0
2;1;909;01/05/2023;1;3;10.217,05;1;0
2;1;909;01/05/2024;1;3;10.594,06;1;0
2;1;909;01/10/2021;1;1;9.500,00;1;0
2;1;911;01/05/2022;1;3;2.467,31;1;0
2;1;911;07/10/2021;1;1;2.300,00;1;0
2;1;912;01/05/2022;1;3;6.175,00;1;0
2;1;912;01/05/2023;1;3;6.452,88;1;0
2;1;912;11/10/2021;1;1;6.000,00;1;0
2;1;913;13/10/2021;1;1;6.500,00;1;0
2;1;914;01/05/2022;1;3;6.689,58;1;0
2;1;914;13/10/2021;1;1;6.500,00;1;0
2;1;915;03/11/2021;1;1;6.500,00;1;0
2;1;916;08/11/2021;1;1;2.500,00;1;0
2;1;917;13/12/2021;1;1;7.000,00;1;0
2;1;918;01/05/2022;1;3;8.010,32;1;0
2;1;918;01/05/2023;1;3;8.370,78;1;0
2;1;918;01/05/2024;1;3;8.679,66;1;0
2;1;918;03/01/2022;1;1;7.879,00;1;0
2;1;919;01/03/2024;1;3;7.500,00;1;0
2;1;919;01/05/2022;1;3;6.075,00;1;0
2;1;919;01/05/2023;1;4;6.348,38;1;0
2;1;919;01/05/2024;1;4;7.776,75;1;0
2;1;919;19/01/2022;1;1;6.000,00;1;0
2;1;920;01/01/2023;1;25;1.302,00;1;0
2;1;920;21/02/2022;1;1;1.212,00;1;0
2;1;921;01/05/2022;1;3;8.066,67;1;0
2;1;921;01/05/2023;1;3;8.429,67;1;0
2;1;921;03/03/2022;1;1;8.000,00;1;0
2;1;922;01/05/2022;1;3;4.593,53;1;0
2;1;922;01/05/2023;1;3;4.800,23;1;0
2;1;922;01/05/2024;1;3;4.977,36;1;0
2;1;922;14/03/2022;1;1;4.500,00;1;0
2;1;923;01/01/2023;1;25;1.302,00;1;0
2;1;923;21/03/2022;1;1;1.212,00;1;0
2;1;924;01/05/2022;1;3;3.536,37;1;0
2;1;924;01/05/2023;1;3;3.695,51;1;0
2;1;924;01/05/2024;1;4;3.831,87;1;0
2;1;924;01/07/2024;1;3;5.747,81;1;0
2;1;924;21/03/2022;1;1;3.500,00;1;0
2;1;925;22/03/2022;1;1;6.000,00;1;0
2;1;926;21/03/2022;1;1;3.500,00;1;0
2;1;927;01/04/2022;1;1;5.500,00;1;0
2;1;928;01/04/2022;1;1;3.500,00;1;0
2;1;928;01/05/2022;1;3;3.536,37;1;0
2;1;928;01/05/2023;1;3;3.695,51;1;0
2;1;928;01/05/2024;1;3;3.831,87;1;0
2;1;928;01/05/2025;1;4;4.061,78;1;0
2;1;930;01/05/2022;1;3;2.717,00;1;0
2;1;930;13/04/2022;1;1;2.500,00;1;0
2;1;931;13/04/2022;1;1;4.000,00;1;0
2;1;932;01/05/2023;1;1;4.180,00;1;0
2;1;932;01/05/2024;1;3;5.201,09;1;0
2;1;932;01/05/2025;1;1;5.513,16;1;0
2;1;932;01/11/2023;1;3;5.016,00;1;0
2;1;932;19/04/2022;1;1;4.000,00;1;0
2;1;933;25/04/2022;1;1;3.500,00;1;0
2;1;934;01/05/2023;1;3;5.225,00;1;0
2;1;934;02/05/2022;1;1;5.000,00;1;0
2;1;936;01/05/2023;1;1;4.180,00;1;0
2;1;936;01/05/2024;1;1;5.201,09;1;0
2;1;936;01/09/2023;1;3;5.016,00;1;0
2;1;936;09/05/2022;1;1;4.000,00;1;0
2;1;939;01/05/2023;1;3;5.206,25;1;0
2;1;939;18/05/2022;1;1;5.000,00;1;0
2;1;940;16/05/2022;1;1;4.000,00;1;0
2;1;941;01/03/2024;1;3;5.831,00;1;0
2;1;941;01/05/2023;1;4;4.165,00;1;0
2;1;941;01/05/2024;1;3;6.046,16;1;0
2;1;941;01/05/2025;1;1;6.408,93;1;0
2;1;941;01/06/2022;1;1;4.000,00;1;0
2;1;943;01/05/2023;1;4;4.685,63;1;0
2;1;943;01/05/2024;1;3;5.587,30;1;0
2;1;943;01/06/2022;1;1;4.500,00;1;0
2;1;943;01/11/2023;1;3;5.388,47;1;0
2;1;944;20/06/2022;1;1;6.000,00;1;0
2;1;945;01/05/2023;1;3;2.593,75;1;0
2;1;945;01/05/2024;1;4;2.689,46;1;0
2;1;945;01/11/2022;1;3;2.500,00;1;0
2;1;945;01/11/2024;1;3;3.227,35;1;0
2;1;945;23/06/2022;1;1;1.900,00;1;0
2;1;946;04/07/2022;1;1;6.500,00;1;0
2;1;947;04/07/2022;1;1;6.400,00;1;0
2;1;949;01/01/2023;1;25;1.302,00;1;0
2;1;949;18/07/2022;1;1;1.212,00;1;0
2;1;950;01/05/2023;1;1;2.500,00;1;0
2;1;950;01/05/2024;1;3;3.110,70;1;0
2;1;950;01/08/2022;1;1;2.000,00;1;0
2;1;950;01/11/2023;1;3;3.000,00;1;0
2;1;951;01/05/2023;1;3;5.789,00;1;0
2;1;951;08/08/2022;1;1;5.600,00;1;0
2;1;952;01/04/2024;1;3;6.280,04;1;0
2;1;952;01/05/2023;1;4;4.651,88;1;0
2;1;952;01/05/2024;1;3;6.511,77;1;0
2;1;952;01/05/2025;1;1;6.902,48;1;0
2;1;952;01/07/2025;1;4;7.162,95;1;0
2;1;952;08/08/2022;1;1;4.500,00;1;0
2;1;953;01/05/2023;1;4;2.584,38;1;0
2;1;953;01/12/2023;1;3;3.101,25;1;0
2;1;953;17/08/2022;1;1;2.500,00;1;0
2;1;956;01/05/2023;1;3;5.974,00;1;0
2;1;956;01/09/2022;1;1;5.800,00;1;0
2;1;957;01/05/2023;1;3;6.695,00;1;0
2;1;957;01/05/2024;1;3;6.942,05;1;0
2;1;957;01/09/2022;1;1;6.500,00;1;0
2;1;959;12/09/2022;1;1;4.500,00;1;0
2;1;960;01/05/2023;1;3;7.210,00;1;0
2;1;960;12/09/2022;1;1;7.000,00;1;0
2;1;961;20/09/2022;1;1;3.200,00;1;0
2;1;963;01/05/2023;1;3;4.618,13;1;0
2;1;963;01/05/2024;1;1;4.788,54;1;0
2;1;963;01/07/2024;1;3;5.267,39;1;0
2;1;963;20/09/2022;1;1;4.500,00;1;0
2;1;964;01/05/2023;1;3;12.315,00;1;0
2;1;964;01/05/2024;1;3;12.769,42;1;0
2;1;964;03/10/2022;1;1;12.000,00;1;0
2;1;965;01/05/2023;1;3;8.210,00;1;0
2;1;965;03/10/2022;1;1;8.000,00;1;0
2;1;966;01/05/2023;1;3;4.618,13;1;0
2;1;966;01/05/2024;1;3;4.788,54;1;0
2;1;966;03/10/2022;1;1;4.500,00;1;0
2;1;967;01/05/2023;1;3;4.105,00;1;0
2;1;967;03/10/2022;1;1;4.000,00;1;0
2;1;968;03/10/2022;1;1;10.000,00;1;0
2;1;969;01/05/2023;1;4;6.670,95;1;0
2;1;969;01/05/2024;1;3;7.980,89;1;0
2;1;969;01/07/2023;1;3;7.696,88;1;0
2;1;969;06/10/2022;1;1;6.500,00;1;0
2;1;970;24/10/2022;1;1;4.500,00;1;0
2;1;971;01/05/2023;1;3;7.157,50;1;0
2;1;971;01/11/2022;1;1;7.000,00;1;0
2;1;972;01/05/2023;1;3;4.090,00;1;0
2;1;972;01/11/2022;1;1;4.000,00;1;0
2;1;973;01/05/2023;1;3;7.157,50;1;0
2;1;973;01/11/2022;1;1;7.000,00;1;0
2;1;974;01/11/2022;1;1;6.500,00;1;0
2;1;975;01/11/2022;1;1;4.000,00;1;0
2;1;976;01/01/2023;1;25;1.302,00;1;0
2;1;976;01/05/2023;1;25;1.320,00;1;0
2;1;976;01/11/2022;1;1;1.212,00;1;0
2;1;977;01/01/2023;1;25;1.302,00;1;0
2;1;977;01/05/2023;1;25;1.320,00;1;0
2;1;977;01/11/2022;1;1;1.212,00;1;0
2;1;978;01/01/2023;1;25;1.302,00;1;0
2;1;978;01/05/2023;1;25;1.320,00;1;0
2;1;978;01/11/2022;1;1;1.212,00;1;0
2;1;979;01/05/2023;1;3;2.045,00;1;0
2;1;979;01/05/2024;1;3;2.120,46;1;0
2;1;979;07/11/2022;1;1;2.000,00;1;0
2;1;980;01/05/2023;1;3;4.601,25;1;0
2;1;980;01/05/2024;1;3;4.771,04;1;0
2;1;980;09/11/2022;1;1;4.500,00;1;0
2;1;981;01/03/2025;1;3;2.332,51;1;0
2;1;981;01/05/2023;1;3;2.045,00;1;0
2;1;981;01/05/2024;1;1;2.120,46;1;0
2;1;981;07/11/2022;1;1;2.000,00;1;0
2;1;982;14/11/2022;1;1;4.500,00;1;0
2;1;983;01/05/2023;1;3;10.225,00;1;0
2;1;983;14/11/2022;1;1;10.000,00;1;0
2;1;984;01/01/2023;1;25;1.302,00;1;0
2;1;984;01/05/2023;1;25;1.320,00;1;0
2;1;984;21/11/2022;1;1;1.212,00;1;0
2;1;985;01/05/2023;1;3;7.131,25;1;0
2;1;985;01/12/2022;1;1;7.000,00;1;0
2;1;986;01/05/2023;1;3;6.112,50;1;0
2;1;986;12/12/2022;1;1;6.000,00;1;0
2;1;987;20/12/2022;1;1;4.000,00;1;0
2;1;988;01/01/2021;1;3;11.584,82;1;0
2;1;988;01/01/2022;1;3;12.633,56;1;0
2;1;988;01/01/2023;1;3;13.601,19;1;0
2;1;988;01/03/2016;1;3;9.720,65;1;0
2;1;988;01/03/2017;1;3;10.485,65;1;0
2;1;988;01/05/2023;1;3;14.213,24;1;0
2;1;988;01/05/2024;1;3;14.737,71;1;0
2;1;988;01/09/2019;1;27;11.288,87;1;0
2;1;988;01/09/2021;1;3;12.096,20;1;0
2;1;988;01/09/2022;1;3;13.181,33;1;0
2;1;988;01/11/2013;1;20;8.190,36;1;0
2;1;988;01/11/2014;1;20;8.804,63;1;0
2;1;988;01/11/2015;1;20;9.420,95;1;0
2;1;988;01/11/2016;1;3;10.170,65;1;0
2;1;988;01/11/2017;1;3;10.653,36;1;0
2;1;988;01/11/2018;1;3;11.034,61;1;0
2;1;988;02/08/2020;1;3;11.288,87;1;0
2;1;988;04/05/2020;1;28;8.466,65;1;0
2;1;988;20/08/2007;1;1;7.654,00;1;0
2;1;990;16/01/2023;1;1;7.000,00;1;0
2;1;991;01/05/2023;1;3;13.550,63;1;0
2;1;991;03/04/2023;1;1;13.500,00;1;0
2;1;992;03/05/2023;1;1;7.000,00;1;0
2;1;993;01/05/2024;1;3;4.666,05;1;0
2;1;993;09/05/2023;1;1;4.500,00;1;0
2;1;995;12/05/2023;1;1;4.500,00;1;0
2;1;996;22/05/2023;1;1;2.500,00;1;0
2;1;997;16/06/2023;1;1;10.000,00;1;0
2;1;998;01/05/2024;1;4;8.270,60;1;0
2;1;998;01/06/2023;1;1;8.000,00;1;0
2;1;999;01/06/2023;1;1;4.800,00;1;0
2;1;1000;01/06/2023;1;1;4.800,00;1;0
2;1;1001;01/05/2024;1;3;4.962,36;1;0
2;1;1001;01/06/2023;1;1;4.800,00;1;0
2;1;1002;01/05/2024;1;4;8.270,60;1;0
2;1;1002;01/06/2023;1;1;8.000,00;1;0
2;1;1003;01/05/2024;1;3;6.202,95;1;0
2;1;1003;01/06/2023;1;1;6.000,00;1;0
2;1;1004;01/05/2024;1;4;4.652,21;1;0
2;1;1004;01/06/2023;1;1;4.500,00;1;0
2;1;1005;01/05/2024;1;3;6.202,95;1;0
2;1;1005;01/06/2023;1;1;6.000,00;1;0
2;1;1006;01/05/2024;1;3;6.202,95;1;0
2;1;1006;01/06/2023;1;1;6.000,00;1;0
2;1;1007;01/06/2023;1;1;7.000,00;1;0
2;1;1009;01/05/2024;1;4;6.823,08;1;0
2;1;1009;01/06/2023;1;1;6.000,00;1;0
2;1;1009;01/07/2024;1;4;8.787,44;1;0
2;1;1009;01/09/2023;1;3;6.600,00;1;0
2;1;1009;01/11/2024;1;3;10.544,93;1;0
2;1;1011;01/05/2024;1;4;6.719,86;1;0
2;1;1011;01/09/2023;1;3;6.500,00;1;0
2;1;1011;06/06/2023;1;1;4.500,00;1;0
2;1;1012;12/06/2023;1;1;3.700,00;1;0
2;1;1013;01/01/2024;1;3;8.125,00;1;0
2;1;1013;01/05/2024;1;3;8.399,83;1;0
2;1;1013;12/06/2023;1;1;6.500,00;1;0
2;1;1014;12/06/2023;1;1;6.200,00;1;0
2;1;1015;12/06/2023;1;1;5.800,00;1;0
2;1;1016;12/06/2023;1;1;5.500,00;1;0
2;1;1017;01/05/2024;1;4;4.135,30;1;0
2;1;1017;12/06/2023;1;1;4.000,00;1;0
2;1;1018;01/01/2024;1;3;8.208,00;1;0
2;1;1018;01/05/2024;1;3;8.460,40;1;0
2;1;1018;26/06/2023;1;1;7.200,00;1;0
2;1;1019;01/05/2024;1;3;4.638,38;1;0
2;1;1019;26/06/2023;1;1;4.500,00;1;0
2;1;1020;03/07/2023;1;1;5.000,00;1;0
2;1;1021;01/05/2024;1;3;5.669,13;1;0
2;1;1021;03/07/2023;1;1;5.500,00;1;0
2;1;1022;01/05/2024;1;3;5.669,13;1;0
2;1;1022;01/05/2025;1;1;6.009,28;1;0
2;1;1022;03/07/2023;1;1;5.500,00;1;0
2;1;1023;03/07/2023;1;1;1.320,00;1;0
2;1;1024;01/05/2024;1;3;4.638,38;1;0
2;1;1024;03/07/2023;1;1;4.500,00;1;0
2;1;1026;01/05/2024;1;1;2.577,00;1;0
2;1;1026;01/07/2024;1;3;3.092,40;1;0
2;1;1026;10/07/2023;1;1;2.500,00;1;0
2;1;1027;01/03/2025;1;3;4.081,97;1;0
2;1;1027;01/05/2024;1;1;2.834,70;1;0
2;1;1027;01/07/2024;1;4;3.401,64;1;0
2;1;1027;10/07/2023;1;1;2.750,00;1;0
2;1;1028;01/05/2024;1;3;4.638,38;1;0
2;1;1028;17/07/2023;1;1;4.500,00;1;0
2;1;1031;01/08/2023;1;1;8.800,00;1;0
2;1;1033;01/01/2024;1;3;20.000,00;1;0
2;1;1033;01/05/2024;1;3;20.553,50;1;0
2;1;1033;07/08/2023;1;1;14.000,00;1;0
2;1;1034;01/05/2024;1;4;4.624,54;1;0
2;1;1034;01/11/2024;1;3;5.549,45;1;0
2;1;1034;07/08/2023;1;1;4.500,00;1;0
2;1;1035;01/01/2024;1;3;21.254,40;1;0
2;1;1035;01/05/2024;1;3;21.842,62;1;0
2;1;1035;07/08/2023;1;1;16.709,21;1;0
2;1;1035;07/08/2023;1;1;17.712,00;1;0
2;1;1036;01/05/2024;1;1;6.166,05;1;0
2;1;1036;09/08/2023;1;1;6.000,00;1;0
2;1;1037;01/05/2024;1;3;6.659,90;1;0
2;1;1037;04/09/2023;1;1;6.500,00;1;0
2;1;1038;01/05/2024;1;1;6.659,90;1;0
2;1;1038;04/09/2023;1;1;6.500,00;1;0
2;1;1039;04/09/2023;1;1;5.500,00;1;0
2;1;1040;01/05/2024;1;3;5.635,30;1;0
2;1;1040;04/09/2023;1;1;5.500,00;1;0
